"URL";"vendor";"model";"sku";"upc";"!sort";"category";"category 2";"gender";"gender 2";"age";"status";"frame color";"frame color 2";"color code";"price";"size";"bridge";"B";"ED";"temple";"t";"shape";"rim type";"lens material";"temple material";"img1";"img2";"img3"
"https://aspexeyewear.com/US/Catalog/Details/110/C5018";"CARGO";"C5018";"YC5018.010.5418";686245068779;"CARGO C5018 / 010 / 54";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"in stock";"SATIN BRONZE";"Brown";10;59,99;54;18;35;58;140;;"Rectangle";"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c516e36cef50a3aa2bd3"",""name"":""686245068779_B.jpg""}";;
"https://aspexeyewear.com/US/Catalog/Details/110/C5018";"CARGO";"C5018";"YC5018.020.5418";686245068786;"CARGO C5018 / 020 / 54";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"in stock";"SATIN DIM GREY";"Grey";20;59,99;54;18;35;58;140;;"Rectangle";"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c53fe36cef50a3aa2c0a"",""name"":""686245068786_B.jpg""}";;
"https://aspexeyewear.com/US/Catalog/Details/110/C5018";"CARGO";"C5018";"YC5018.090.5418";686245068793;"CARGO C5018 / 090 / 54";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"in stock";"MATT BLACK";"Black";90;59,99;54;18;35;58;140;;"Rectangle";"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c550e36cef50a3aa2c14"",""name"":""686245068793_B.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c553e36cef50a3aa2c18"",""name"":""686245068793_C.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c557e36cef50a3aa2c1b"",""name"":""686245068793_F.jpg""}";;
"https://aspexeyewear.com/US/Catalog/Details/110/C5025";"CARGO";"C5025";"YC5025.010.5317";686245094600;"CARGO C5025 / 010 / 53";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"in stock";"Shiny Bronze";"Brown";10;59,99;53;17;32;54;135;;;"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/64ac674d4f1086c866f4aaac"",""name"":""686245094600_B.jpg""}";;
"https://aspexeyewear.com/US/Catalog/Details/110/C5025";"CARGO";"C5025";"YC5025.030.5317";686245094617;"CARGO C5025 / 030 / 53";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"out of stock";"Shiny Ruby Red";"Red";30;59,99;53;17;32;54;135;;;"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6489ad824f1086c866bb9aef"",""name"":""686245094617_B.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6489ad8d4f1086c866bb9ba8"",""name"":""686245094617_C.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6489ad8f4f1086c866bb9bbe"",""name"":""686245094617_F.jpg""}";;
"https://aspexeyewear.com/US/Catalog/Details/110/C5026";"CARGO";"C5026";"YC5026.010.5217";686245094587;"CARGO C5026 / 010 / 52";"Eyeglasses";524;"Men,Women,Unisex";"Female";"Adult";"in stock";"Satin Medium Brown";"Brown";10;59,99;52;17;32;52;135;;"Rectangle";"Full-Rim";"metal";"Metal";"{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c61de36cef50a3aa2c75"",""name"":""686245094587_B.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c61de36cef50a3aa2c77"",""name"":""686245094587_C.jpg""},{""url"":""https://aspexeyewear.com/US/api/catalogapi/imagebyid/6452c61de36cef50a3aa2c79"",""name"":""686245094587_F.jpg""}";;
